排名,代號,名稱,市場,產業,行動,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,距20EMA%,5日報酬%,淘汰原因
306,3661,世芯-KY,TWSE,半導體業,等待轉強,42.3,100,3480,3480,15.39,-39.74,32.66,27.06,344.81,17.55,55.25,7.12,0.91,25,11,29,61,108,109,0,-362,-1341,-2685,-3516,7,-243,-140,-291,3,2,-845640000,-167,-382,52.14,-57,-1138,1008,754,-296,-932,-2164,-3204,35.52,-14.58,-17.34,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
307,1503,士電,TWSE,電機機械,等待轉強,41.9,100,194,194,-10.58,10.27,16.05,35.72,150.79,2.79,30.4,2.8,2.45,8,245,245,245,252,340,0,-1018,-2708,-1911,-2995,245,242,247,336,1,2,46948000,-392,-607,30.16,-347,-692,-909,-2266,-1016,-2559,-1553,-2365,31.47,-12.45,-12.42,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
308,2388,威盛,TWSE,半導體業,等待轉強,41.9,100,65.9,65.9,34.01,34.24,-24.02,38.87,195.46,0.08,403.33,1.85,0.07,4,-260,-281,-281,-274,-140,0,-2414,-4116,-6153,7414,-260,-281,-274,-140,0,2,-18517900,342,524,15.06,-971,-810,-2022,11666,-1812,-4176,-6400,7824,41.1,-8.76,-9.85,ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
309,2355,敬鵬,TWSE,電子零組件業,等待轉強,41.8,100,43.4,43.4,4.44,4.61,4.8,27.67,241.35,0.62,27.57,1.05,2.15,2,-188,-204,-204,-213,-246,0,471,2421,2250,2067,-188,-204,-213,-246,0,2,-8853600,-732,-920,15.35,251,2703,679,-2526,949,3357,3383,4112,27.73,-15.09,-14.4,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
310,2464,盟立,TWSE,其他電子業,等待轉強,41.8,100,143,143,43.05,19.87,2.24,55.04,125.76,0.24,,6.47,0.32,1,0,0,0,0,-217,0,1078,-1291,-7986,-4402,0,0,0,-217,0,0,0,-338,-724,6.63,337,-2467,-6909,-8009,1219,-954,-7263,-3104,40.21,-11.75,-11.46,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
311,1597,直得,TWSE,電機機械,等待轉強,41.7,100,128,128,45.25,44.32,13.25,41.35,230.7,0.43,116.39,5.05,0.51,1,-38,-41,-41,-43,-50,0,79,749,-1065,-1000,-38,-41,-43,-50,0,2,-5248000,154,194,6.47,-199,94,-1128,-815,129,636,-1217,-1236,37.72,-11.05,-7.58,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
312,2327,國巨*,TWSE,電子零組件業,等待轉強,41.6,100,699,699,38.91,29.35,25.19,57.9,116.8,3.9,61.1,9.56,0.77,45,-534,-9,-1224,338,-10900,-2614,-5731,-19722,-16562,-26916,-2589,-12356,-12367,-10263,2,3,-8636844000,-1912,-6091,48.34,-7692,-9538,-1799,-17888,-2416,-5455,1896,-10692,34.85,-20.82,-22.33,中期趨勢仍向下；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
313,6592,和潤企業,TWSE,其他,等待轉強,41.3,93.7,60.4,60.4,-6.2,-4.3,19.17,87.19,105.79,0.76,12.58,1.2,5.33,3,-308,-315,-315,-315,-626,-10,119,1003,687,-1494,-308,-314,-314,-645,0,2,-18965600,23,19,26.45,472,1999,2318,68,431,1296,984,-818,44.03,-1.72,1.68,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
314,9907,統一實,TWSE,其他,等待轉強,41.2,100,15.1,15.1,-6.1,-12.63,3.84,32.66,229.48,0.17,13.78,1.09,7.71,5,-1054,-2355,-2686,-4345,-24733,-2379,745,6772,8891,-1705,-1054,-2696,-4360,-24747,0,5,-40709600,119,68,15.18,2028,5705,9841,23799,1802,9349,13183,23800,38.57,-2.26,0,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
315,2312,金寶,TWSE,其他電子業,等待轉強,40.7,100,31.3,31.3,32.7,-5.29,2.47,70.62,122.81,0.35,32.31,2.25,1.79,4,0,-100,-100,-103,-86,0,-1892,2381,2949,-43550,0,-100,-103,-86,0,1,-3130000,-31,-187,7.35,-2409,3597,7603,-14007,-1116,2511,3238,-42304,39.71,-8.62,-7.94,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
316,4968,立積,TWSE,半導體業,等待轉強,39.8,100,100,100,-1.09,5.31,2.14,23.34,416.64,0.58,35.14,3.42,1.54,2,0,0,1,1,26,0,-658,-1307,-1296,-211,0,1,1,26,1,0,100000,-52,-78,3.75,-158,-871,-911,-440,-641,-1255,-1217,-188,32.21,-9.32,-10.31,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
317,6658,聯策,TWSE,其他電子業,等待轉強,39.4,100,160.5,160.5,51.6,9.85,11.59,56.22,165.23,1.63,67.05,4.62,0.69,1,-14,-15,-15,-16,-18,0,8,-189,-695,-497,-14,-15,-16,-18,0,2,-2407500,-91,-55,2.23,-6,-135,-694,-473,114,-84,-623,-504,36.71,-15.32,-10.58,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
318,3645,達邁,TWSE,電子零組件業,等待轉強,39.1,100,69.4,69.4,2.7,3.97,18.83,31.97,192.99,0.67,39.68,3.04,1.59,1,-61,-66,-66,-69,-79,0,683,2300,2112,3667,-61,-66,-69,-79,0,2,-4580400,-55,-162,13.12,236,727,276,-411,733,2420,2342,3971,25.46,-18.18,-16.28,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
319,9910,豐泰,TWSE,運動休閒,等待轉強,38.4,100,66.8,66.8,-3.9,-3.67,4,45.25,167.9,0.68,14.68,2.5,6.05,9,-1088,-1033,-900,-701,-7122,0,-141,-423,-662,-10617,-1088,-900,-704,-7124,3,2,-60120000,72,97,5.04,195,-479,-670,-4066,950,405,-55,-3749,39.6,-4.07,-1.04,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
320,1802,台玻,TWSE,玻璃陶瓷,等待轉強,38.3,100,56.6,56.6,27,11.68,7.88,42.7,141.11,0.2,474.62,3.61,,6,1,1,-188,-543,-788,-189,-8550,-31121,-75875,1878,1,-972,-1333,-825,1,4,-55015200,5925,4759,5.02,-6433,-28311,-75974,6697,-6822,-36070,-79297,-951,33.94,-13.5,-12.92,中期趨勢仍向下；ETF短中期同步減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
321,6890,來億-KY,TWSE,運動休閒,等待轉強,37.7,100,173,173,-3.2,-14.77,2.55,26.79,524.31,0.75,17.06,1.74,5.2,3,0,21,124,127,329,-124,288,670,762,393,0,124,123,325,3,0,21452000,-55,-131,85.98,6,280,-87,-309,290,602,770,266,36.63,-13.17,-16.02,累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
322,2328,廣宇,TWSE,電子零組件業,等待轉強,37,100,46.2,46.2,-0.74,-15.92,-0.34,26.95,285.15,-0.16,50.36,1.7,1.82,2,0,0,0,0,7,0,-582,1156,-1740,-6642,0,0,0,7,0,0,0,-100,-634,8.42,-172,4326,4011,-963,-224,1256,-1107,-5822,37.85,-7.38,-4.74,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
323,3545,敦泰,TWSE,半導體業,等待轉強,37,100,48.5,48.5,2.16,-13.49,-5.88,31.93,219.88,0.02,,1.29,1.54,2,1,1,1,1,40,0,-517,-1997,-1191,-47,1,1,1,40,1,0,48500,-113,-68,14.56,-445,-879,-236,1109,-480,-1884,-1122,95,32.5,-12.2,-15.8,累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
324,6412,群電,TWSE,電子零組件業,等待轉強,37,100,78.9,78.9,-0.77,-7.65,4.29,57.97,135.6,1.01,16.06,2.31,4.43,5,0,0,0,-115,-136,0,-169,-1731,-2689,-7327,0,0,-115,-137,0,0,0,-332,-498,5.56,-332,-975,-930,-6770,-46,-1399,-2078,-6732,31.38,-11.51,-11.15,累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
325,2498,宏達電,TWSE,通信網路業,等待轉強,36.3,93,41.05,41.05,-8.53,-9.73,-86.23,30.58,223.07,-0.29,20.94,1.34,1.15,4,1,-16,-16,-14,-52,0,-1460,-1902,331,-7498,1,-16,-14,-52,1,1,-656800,-682,-773,8.25,-705,160,1594,301,-1029,-1204,1118,-5012,40.47,-6.94,-9.08,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
326,3715,定穎投控,TWSE,電子零組件業,等待轉強,36.2,100,123.5,123.5,45.48,36.23,2.32,72.15,133.12,-0.74,141.24,3.61,0.79,3,-136,-147,-147,-153,-176,0,2067,-148,-15133,-6592,-126,-137,-715,-126,0,2,-16919500,-434,-848,10.31,-134,-1739,-9006,-406,2356,423,-13571,-5099,25.23,-20.62,-18.21,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
327,2454,聯發科,TWSE,半導體業,等待轉強,34.6,100,3370,3370,2.8,-0.77,15.35,46.07,122.07,15.17,58.96,15.13,1.45,69,-11,-73,199,-164,-11273,24,-767,-2896,-7545,-17533,-126,-405,-876,-11769,1,4,-1364850000,292,17,55.54,-626,-3079,-7468,-6081,-294,-2779,-6682,-5196,33.79,-14.7,-14.14,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
328,4919,新唐,TWSE,半導體業,等待轉強,34.6,98.6,141,141,1.16,-1.55,-1.4,56.76,203.24,0.02,,4.97,,8,2,-21,30,154,661,-301,662,1475,-7355,-15054,2,30,-2811,-4319,4,1,4230000,1634,110,1.75,-1087,-1500,-3482,-10914,782,-188,-4654,-9569,37.43,-16.08,-13.23,累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
329,4977,眾達-KY,TWSE,通信網路業,等待轉強,33.3,100,130,130,8.08,-20.79,-3.99,21.49,315.77,-1.18,31.93,2.97,1.51,1,-41,-44,-44,-46,-54,0,414,1211,914,2314,-41,-44,-46,-54,0,2,-5720000,-80,-100,16.2,-13,-327,-620,383,522,1335,1061,2555,25.42,-18.66,-14.75,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
330,2338,光罩,TWSE,半導體業,等待轉強,33.1,100,43.2,43.2,0.08,-5.14,0.93,66.11,77.74,0.52,,2.6,,1,0,0,0,0,0,0,-3344,-6694,-9465,-5563,0,0,0,0,0,0,0,-153,-244,5.75,-207,-2671,-6044,-2248,-3292,-6543,-9223,-5000,35.28,-11.67,-9.43,累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
331,6451,訊芯-KY,TWSE,半導體業,等待轉強,33,100,429.5,429.5,40.55,-5.21,-5.18,59.67,166.56,-1.45,,7.22,0.05,3,-22,-24,-24,-25,-167,0,-11,599,821,-1011,-22,-24,-25,-167,0,2,-10308000,-139,-161,63.9,-252,528,1137,-802,17,762,1006,-538,37.11,-16.77,-17.08,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
332,2515,中工,TWSE,建材營造,等待轉強,32.6,100,12.25,12.25,-14.32,32.15,4.95,64.22,235.82,0.16,27.08,0.91,3.85,1,-795,-772,-772,-772,-772,0,-6158,-16015,-11650,-4139,-795,-824,-834,-841,0,4,-10094000,-512,-198,8.24,-7126,-7004,9,6669,-5125,-14678,-10616,-3222,36.81,-8.42,-11.87,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
333,3583,辛耘,TWSE,半導體業,等待轉強,32.6,100,747,747,-2.67,6.79,12.95,70.99,109.29,4.14,56.27,8.73,0.72,7,-34,-456,-450,-451,-473,-413,-422,-141,-962,880,-34,-566,-608,-750,1,2,-422802000,-32,-169,21.11,524,1101,360,2173,-358,456,-188,1644,40.2,-9.58,-8.57,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
334,2367,燿華,TWSE,電子零組件業,等待轉強,31.2,100,44.8,44.8,-4.14,-7.37,-7.71,50.74,95.51,-0.4,,2.69,0.41,2,0,0,0,0,0,0,3165,4300,5355,4693,0,0,0,0,0,0,0,205,-4,6.59,-4810,-27,2005,1719,3456,4095,5358,5873,30.39,-15.89,-13.01,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
335,2399,映泰,TWSE,電腦及週邊設備業,等待轉強,30.2,100,37.3,37.3,-10.32,1.3,-8.74,20.52,418.65,1.48,26.06,2.94,,1,-85,-92,-92,-96,-111,0,977,-4201,-3823,-12232,-85,-92,-96,-111,0,2,-3431600,-66,-14,4.02,286,-4906,-6132,-14199,1056,-4044,-3714,-12111,33.55,-19.22,-23.64,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
336,6715,嘉基,TWSE,電子零組件業,等待轉強,29.3,100,391,391,-9.2,-0.12,15.89,19.28,332.23,1.02,194.79,7.55,0.47,2,-17,-18,-34,-111,-113,-16,-108,-472,-1344,-815,-17,-34,-110,-112,0,3,-13294000,-4,-171,2.48,-93,-808,-945,-550,-83,-434,-1063,-539,43.26,-7.85,-0.13,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；估值高且成長不足以支撐
337,4906,正文,TWSE,通信網路業,等待轉強,27.7,100,35.65,35.65,-5.24,-28.21,-6.58,43.62,153.18,-0.32,,1.5,1.25,2,-214,-231,-231,-241,-279,0,-1180,-1928,-5692,-19153,-214,-231,-241,-279,0,2,-8235150,-363,-707,8.88,-1671,-1616,-3199,-13673,-761,-1335,-4745,-18196,34.61,-12.09,-10.65,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
338,3376,新日興,TWSE,電子零組件業,等待轉強,27.3,100,187,187,-4.76,-13.25,-0.44,22.67,276.74,0.15,286.03,2.19,2.06,3,0,-359,-359,-359,-429,-359,-1581,-2734,-4531,-12473,0,-590,-591,-281,0,3,-110330000,145,-253,13.6,-569,-1922,-4899,-13341,-1271,-2289,-3686,-11738,38.76,-5.61,-3.61,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；估值高且成長不足以支撐
339,5288,豐祥-KY,TWSE,電機機械,排除,69.5,100,184.5,184.5,71.59,28.97,14.46,24.96,236.86,3.59,15.59,2.14,3.47,1,1,1,1,1,2,0,25,54,74,38,1,1,1,1,2,1,184500,5,28,59.74,-77,-32,-23,-154,23,47,44,15,53.37,0.67,-2.89,"單日成交金額低於5,000萬元；ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足"
340,6024,群益期,TWSE,金融保險業,排除,68.7,100,64.5,64.5,124.15,-29.03,,87.11,113.58,1.76,10.92,1.5,5.32,2,125,123,124,125,126,0,128,-71,517,820,125,124,125,126,3,1,7998000,4,3,4.8,-20,-189,294,668,4,-199,389,693,65.81,2.65,0,"單日成交金額低於5,000萬元；ETF加碼金額或跨基金共識不足"
341,6277,宏正,TWSE,電腦及週邊設備業,排除,66.4,100,80.5,80.5,35.12,12.79,14.42,32.83,208.56,1.08,22.83,1.91,4.72,2,34,34,34,34,34,0,1025,967,1002,1125,34,34,34,34,1,0,2737000,7,5,9.41,17,-115,-147,29,986,926,963,1082,73.72,10.09,13.86,"單日成交金額低於5,000萬元；ETF加碼，但外資持股5/10日同步下降"
342,1720,生達,TWSE,生技醫療業,排除,65.2,100,63.5,63.5,9.11,1.64,20.8,25.03,204.52,1.3,11.94,1.91,4.65,1,4,2,2,3,4,0,-52,139,281,315,4,2,3,4,1,1,127000,4,2,5.53,95,233,331,297,-57,133,276,303,51.8,-0.05,-0.63,"單日成交金額低於5,000萬元；當下除權息調整價未守20日EMA"
343,6183,關貿,TWSE,資訊服務業,排除,65.2,100,91.4,91.4,7.45,9,29.1,35.05,207.12,1.07,22.49,4.56,3.9,2,43,43,43,43,43,0,65,165,182,194,43,43,43,43,1,0,3930200,3,3,1.08,-51,56,75,76,21,119,136,151,60.29,1.14,1.33,"單日成交金額低於5,000萬元"
344,2707,晶華,TWSE,觀光餐旅,排除,64.9,100,178.5,178.5,13.94,5.11,28.9,65.43,123.74,5.73,12.82,6.46,5.99,1,4,2,3,3,4,0,49,227,752,1093,4,3,2,3,2,1,535500,-4,-5,6.77,16,76,492,794,45,228,755,1063,47.79,-0.42,-0.83,"單日成交金額低於5,000萬元；當下除權息調整價未守20日EMA"
345,5515,建國,TWSE,建材營造,排除,63.7,100,41.6,41.6,24.55,27.59,13.33,50.62,177.24,1.96,7.02,1.48,7.88,2,54,53,9,-241,-310,0,109,310,444,-646,54,9,-241,-310,1,3,374400,62,45,12.14,-32,340,635,-1138,16,239,639,-404,53,0.75,0.97,"單日成交金額低於5,000萬元；20日趨勢尚未上彎"
346,9911,櫻花,TWSE,居家生活,排除,63.5,100,83.8,83.8,6.72,6.3,16.6,44.5,144.79,1.87,13.24,2.97,5.94,2,5,4,4,5,-5,0,97,133,639,806,5,2,3,-7,1,3,167600,10,3,18.98,31,-177,730,412,94,121,633,820,51.05,0.06,0.36,"單日成交金額低於5,000萬元"
347,8462,柏文,TWSE,運動休閒,排除,63.2,100,156.5,156.5,20.11,20.24,16.17,77.98,71.55,2.42,17.24,4.68,4.55,1,3,2,2,2,3,0,53,735,1031,1259,3,2,2,3,1,1,313000,-3,-4,5.06,14,705,1039,1035,47,736,1033,1258,59.76,3.05,-1.57,"單日成交金額低於5,000萬元"
348,2546,根基,TWSE,建材營造,排除,62.1,100,96.1,96.1,44.27,21.26,5.33,61.72,157.79,1.43,10.06,2.02,6.27,2,65,65,65,65,65,0,149,245,262,271,65,65,65,65,1,0,6246500,40,44,3.66,-94,-16,2,-41,77,140,153,154,63.26,2.57,4.23,"單日成交金額低於5,000萬元；20日趨勢尚未上彎"
349,2480,敦陽科,TWSE,資訊服務業,排除,61.6,100,156.5,156.5,14.66,14.96,12.41,64.43,134.91,2.63,19.25,5.75,4.83,5,30,30,30,23,48,0,15,182,900,2331,30,30,24,50,1,0,4695000,4,4,10.61,-32,-560,745,1395,-14,148,873,2265,49.58,-0.88,-2.49,"單日成交金額低於5,000萬元；當下除權息調整價未守20日EMA"
350,4137,麗豐-KY,TWSE,生技醫療業,排除,61.6,100,95,95,22.6,8.62,15.53,43.21,206.97,1.41,12.3,1.43,10.34,2,2,1,1,-1,280,0,-12,-3,-450,-1246,2,1,-1,280,1,1,95000,8,15,54.5,16,118,-422,-1212,-12,-12,-464,-1436,33.6,-5.31,-1.76,"單日成交金額低於5,000萬元；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
351,6782,視陽,TWSE,生技醫療業,排除,60.9,100,193,193,45.95,23.39,28.11,32.69,126.45,3.82,13.43,2.98,4.22,1,0,0,0,0,47,0,-90,-163,420,753,0,0,0,47,0,0,0,58,108,8.61,-49,-111,442,636,-116,-221,311,599,43.25,-3.2,-7.21,"單日成交金額低於5,000萬元；當下除權息調整價未守20日EMA"
352,6192,巨路,TWSE,其他電子業,排除,60.6,100,115,115,16.94,5.75,17.1,42.57,213.85,2.63,12.33,1.6,4.81,1,3,2,2,2,3,0,-87,63,262,136,3,2,2,2,1,1,230000,6,6,24.92,10,175,336,233,-92,54,253,180,38.31,-4.34,-4.17,"單日成交金額低於5,000萬元；當下除權息調整價未守20日EMA"
353,8499,鼎炫-KY,TWSE,其他電子業,排除,60.6,100,277.5,277.5,116.29,87,18.33,24.71,357.1,2.61,29.26,1.4,2.74,1,0,0,0,0,0,0,-23,25,90,224,0,0,0,0,0,0,0,0,-2,72.39,4,31,102,197,-25,25,92,219,42.33,-6.74,-6.41,"單日成交金額低於5,000萬元；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
354,2031,新光鋼,TWSE,鋼鐵工業,排除,60,100,39.35,39.35,7.82,-2.42,9.32,60.87,148.59,0.22,8.85,1.23,6.18,2,0,0,80,407,417,0,-64,2608,3165,2047,0,80,404,412,1,0,3148000,13,14,8.18,526,2426,2992,2029,-58,2515,2746,1641,49.88,0.22,2.61,"單日成交金額低於5,000萬元；累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎"
355,2923,鼎固-KY,TWSE,建材營造,排除,60,100,35.8,35.8,294.84,170.39,52.88,59.07,293.58,0.02,,1.36,0.33,1,0,0,0,0,0,0,141,855,979,1114,0,0,0,0,0,0,0,50,44,99.48,50,645,797,920,133,805,935,1086,75.08,23.55,31.86,"單日成交金額低於5,000萬元；短線過熱或乖離過大；高波動且5日漲幅過大"
356,1608,華榮,TWSE,電器電纜,排除,58.9,100,32.25,32.25,13.35,15.81,12.15,35.31,187.04,0.37,6.03,1.45,6.02,3,9,9,89,595,931,0,-1772,-5092,-4383,-8603,9,84,586,921,2,3,2709000,-41,25,2.48,128,-1753,-2963,-7158,-1763,-5135,-4996,-9596,39.88,-4.51,-5.29,"單日成交金額低於5,000萬元；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
357,2607,榮運,TWSE,航運業,排除,58.7,100,46.1,46.1,25.41,2.45,11.71,28.48,338.24,1.04,10,0.8,5.71,1,0,0,0,0,0,0,16,644,700,-1238,0,0,0,0,0,0,0,36,23,8.02,125,790,544,-837,20,608,677,-1063,40.41,-2.55,-0.54,"單日成交金額低於5,000萬元；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
358,2897,王道銀行,TWSE,金融保險業,排除,57.5,93,10.4,10.4,14.1,30.36,,90.87,,0.28,15.51,0.72,4.93,2,0,13,148,654,2505,-2357,-2012,-4010,-58,2747,0,148,654,2505,3,0,1539200,160,129,8.15,575,-3497,1316,683,-2012,-4318,-840,53,46.91,-0.73,-1.42,"單日成交金額低於5,000萬元；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA"
